"cancer","category","rf","cor","pvalue","p.adj","sign","group","group2"
"Prostate","Temperature","Minimum_Winter",-0.163419596448183,0.0283804692266134,0.0354755865332667,"neg","Environment","Temperature"
"Testis","Temperature","Average_Annual",0.147879810832049,0.0475801042789551,0.109763329527713,"pos","Environment","Temperature"
"Testis","Temperature","Average_Autumn",0.130428541509423,0.0809580419635682,0.121437062945352,"pos","Environment","Temperature"
"Testis","Temperature","Average_Spring",0.1825624549108,0.0141702320804138,0.0591211397073104,"pos","Environment","Temperature"
"Testis","Temperature","Average_Summer",0.185412454791713,0.0127067487595165,0.0591211397073104,"pos","Environment","Temperature"
"Testis","Temperature","Average_Winter",0.0853351610335146,0.254705611724069,0.272898869704359,"pos","Environment","Temperature"
"Testis","Temperature","Maximum_Annual",0.166031441510536,0.0259131785784478,0.0777395357353435,"pos","Environment","Temperature"
"Testis","Temperature","Maximum_Autumn",0.140828516023293,0.0593410268528816,0.111264425349153,"pos","Environment","Temperature"
"Testis","Temperature","Maximum_Spring",0.207113662168161,0.00527607171891448,0.0591211397073104,"pos","Environment","Temperature"
"Testis","Temperature","Maximum_Summer",0.145554386296971,0.0512228871129328,0.109763329527713,"pos","Environment","Temperature"
"Testis","Temperature","Maximum_Winter",0.120672685709612,0.106610509982534,0.145377968158001,"pos","Environment","Temperature"
"Testis","Temperature","Minimum_Annual",0.11663013498427,0.118953287808909,0.148691609761137,"pos","Environment","Temperature"
"Testis","Temperature","Minimum_Autumn",0.10891909100522,0.145543028137362,0.167934263235418,"pos","Environment","Temperature"
"Testis","Temperature","Minimum_Spring",0.133994089319906,0.0729264357366713,0.121437062945352,"pos","Environment","Temperature"
"Testis","Temperature","Minimum_Summer",0.179735248366128,0.0157656372552828,0.0591211397073104,"pos","Environment","Temperature"
"Testis","Temperature","Minimum_Winter",0.0515161782549858,0.492206785480247,0.492206785480247,"pos","Environment","Temperature"
"Thyroid","Temperature","Average_Annual",0.312367166682792,1.96384630312174e-05,3.68221181835327e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Average_Autumn",0.312829105937706,1.90613280422726e-05,3.68221181835327e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Average_Spring",0.318442184951001,1.3213455066674e-05,3.68221181835327e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Average_Summer",0.257844198957908,0.000474913946696472,0.000712370920044708,"pos","Environment","Temperature"
"Thyroid","Temperature","Average_Winter",0.31278581261849,1.91147296919953e-05,3.68221181835327e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Maximum_Annual",0.21330445582995,0.00404021122843421,0.00466178218665486,"pos","Environment","Temperature"
"Thyroid","Temperature","Maximum_Autumn",0.248520039241096,0.000768350975549709,0.00104775133029506,"pos","Environment","Temperature"
"Thyroid","Temperature","Maximum_Spring",0.164993057309976,0.0268711467500839,0.0287905143750899,"pos","Environment","Temperature"
"Thyroid","Temperature","Maximum_Summer",0.148244035611553,0.0470295945713023,0.0470295945713023,"pos","Environment","Temperature"
"Thyroid","Temperature","Maximum_Winter",0.220821993678121,0.00289323239935518,0.00361654049919398,"pos","Environment","Temperature"
"Thyroid","Temperature","Minimum_Annual",0.341048865867704,2.79951418245552e-06,1.39975709122776e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Minimum_Autumn",0.321580887026811,1.07307519778069e-05,3.68221181835327e-05,"pos","Environment","Temperature"
"Thyroid","Temperature","Minimum_Spring",0.372577869061363,2.59808080801697e-07,3.89712121202546e-06,"pos","Environment","Temperature"
"Thyroid","Temperature","Minimum_Summer",0.290602160999458,7.57629505927283e-05,0.000126271584321214,"pos","Environment","Temperature"
"Thyroid","Temperature","Minimum_Winter",0.348501653246776,1.63303212738948e-06,1.22477409554211e-05,"pos","Environment","Temperature"
"Uterine","Temperature","Average_Annual",0.278432537441254,0.000153920658644541,0.000382456090609642,"pos","Environment","Temperature"
"Uterine","Temperature","Average_Autumn",0.274509407581379,0.000192112543226715,0.000382456090609642,"pos","Environment","Temperature"
"Uterine","Temperature","Average_Spring",0.273438580072367,0.000203976581658476,0.000382456090609642,"pos","Environment","Temperature"
"Uterine","Temperature","Average_Summer",0.254807084551811,0.000556579180207135,0.000834868770310702,"pos","Environment","Temperature"
"Uterine","Temperature","Average_Winter",0.264884787264561,0.000326331572722269,0.000543885954537115,"pos","Environment","Temperature"
"Uterine","Temperature","Maximum_Annual",0.196837607512338,0.00808697200618243,0.0093311215455951,"pos","Environment","Temperature"
"Uterine","Temperature","Maximum_Autumn",0.216843322815757,0.00345719016973679,0.00471435023145926,"pos","Environment","Temperature"
"Uterine","Temperature","Maximum_Spring",0.164009988017786,0.0278058635425332,0.0297919966527142,"pos","Environment","Temperature"
"Uterine","Temperature","Maximum_Summer",0.127658037201051,0.0876781724456395,0.0876781724456395,"pos","Environment","Temperature"
"Uterine","Temperature","Maximum_Winter",0.214756164751462,0.00379110750132794,0.00473888437665992,"pos","Environment","Temperature"
"Uterine","Temperature","Minimum_Annual",0.29791594957718,4.87095939790303e-05,0.000243547969895152,"pos","Environment","Temperature"
"Uterine","Temperature","Minimum_Autumn",0.281638549808814,0.000128103581714337,0.000382456090609642,"pos","Environment","Temperature"
"Uterine","Temperature","Minimum_Spring",0.303067688303228,3.54282679391593e-05,0.000243547969895152,"pos","Environment","Temperature"
"Uterine","Temperature","Minimum_Summer",0.300533872259432,4.14647912871686e-05,0.000243547969895152,"pos","Environment","Temperature"
"Uterine","Temperature","Minimum_Winter",0.274272823052397,0.000194677013922521,0.000382456090609642,"pos","Environment","Temperature"
"Bladder","Water quality","Chloride_max",0.0594722600582935,0.40285473040014,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","Chloride_mean",0.0636144422801336,0.370834195292605,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","Dissolved Reactive Phosphorus_max",-0.267581096673518,0.000305141399622418,0.00305141399622418,"neg","Social","Water quality"
"Bladder","Water quality","Dissolved Reactive Phosphorus_mean",-0.0572190803720734,0.448067200816677,0.71912081896949,"neg","Social","Water quality"
"Bladder","Water quality","E. Coli_max",0.0674223493994599,0.37257747938119,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","E. Coli_mean",0.000482533830543558,0.994914150316472,0.994914150316472,"pos","Social","Water quality"
"Bladder","Water quality","Electrical Conductivity_max",0.0418709332291793,0.556068523325851,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","Electrical Conductivity_mean",0.0344972817493038,0.627710636494257,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","Nitrate Nitrogen_max",0.0335258425141985,0.637435310003752,0.71912081896949,"pos","Social","Water quality"
"Bladder","Water quality","Nitrate Nitrogen_mean",0.0325557480557487,0.647208737072541,0.71912081896949,"pos","Social","Water quality"
"Breast","Water quality","Chloride_max",0.0554202625669164,0.43571615385367,0.726193589756117,"pos","Social","Water quality"
"Breast","Water quality","Chloride_mean",0.0874444821406314,0.218225524344194,0.436451048688388,"pos","Social","Water quality"
"Breast","Water quality","Dissolved Reactive Phosphorus_max",-0.0249593974204574,0.740867057860781,0.926083822325976,"neg","Social","Water quality"
"Breast","Water quality","Dissolved Reactive Phosphorus_mean",0.165608553620311,0.0271603914397735,0.271603914397735,"pos","Social","Water quality"
"Breast","Water quality","E. Coli_max",0.105932651664871,0.160524865722919,0.401312164307297,"pos","Social","Water quality"
"Breast","Water quality","E. Coli_mean",0.0370813658012169,0.624127753092103,0.891611075845861,"pos","Social","Water quality"
"Breast","Water quality","Electrical Conductivity_max",0.000532051807352477,0.994034124113246,0.994034124113246,"pos","Social","Water quality"
"Breast","Water quality","Electrical Conductivity_mean",0.0105179149005519,0.88248678130704,0.980540868118934,"pos","Social","Water quality"
"Breast","Water quality","Nitrate Nitrogen_max",-0.109533813246792,0.122592726740286,0.401312164307297,"neg","Social","Water quality"
"Breast","Water quality","Nitrate Nitrogen_mean",-0.104461112007387,0.141000948648801,0.401312164307297,"neg","Social","Water quality"
"Colorectal","Water quality","Chloride_max",-0.142203248562573,0.0445719542763792,0.111429885690948,"neg","Social","Water quality"
"Colorectal","Water quality","Chloride_mean",-0.19611814893094,0.00538214491337592,0.0467109301516304,"neg","Social","Water quality"
"Colorectal","Water quality","Dissolved Reactive Phosphorus_max",-0.00961630882899017,0.898626495115373,0.957670858170244,"neg","Social","Water quality"
"Colorectal","Water quality","Dissolved Reactive Phosphorus_mean",-0.0122547084032702,0.871028345519358,0.957670858170244,"neg","Social","Water quality"
"Colorectal","Water quality","E. Coli_max",0.0124855043656934,0.868992510810443,0.957670858170244,"pos","Social","Water quality"
"Colorectal","Water quality","E. Coli_mean",-0.184393710845283,0.0140132790454891,0.0467109301516304,"neg","Social","Water quality"
"Colorectal","Water quality","Electrical Conductivity_max",0.00377674340352553,0.957670858170244,0.957670858170244,"pos","Social","Water quality"
"Colorectal","Water quality","Electrical Conductivity_mean",0.0475483056937204,0.503751927264531,0.839586545440884,"pos","Social","Water quality"
"Colorectal","Water quality","Nitrate Nitrogen_max",0.174927486774583,0.0132315866001194,0.0467109301516304,"pos","Social","Water quality"
"Colorectal","Water quality","Nitrate Nitrogen_mean",0.107006260643969,0.131517384780326,0.263034769560652,"pos","Social","Water quality"
"Kidney","Water quality","Chloride_max",0.00919587126912778,0.897170250273093,0.990292831306518,"pos","Social","Water quality"
"Kidney","Water quality","Chloride_mean",-0.0593111665623296,0.404132371119363,0.808264742238727,"neg","Social","Water quality"
"Kidney","Water quality","Dissolved Reactive Phosphorus_max",-0.311811957655953,2.26627602323089e-05,0.000226627602323089,"neg","Social","Water quality"
"Kidney","Water quality","Dissolved Reactive Phosphorus_mean",-0.160128478631393,0.032750715967451,0.109169053224837,"neg","Social","Water quality"
"Kidney","Water quality","E. Coli_max",-0.000921010391809397,0.990292831306518,0.990292831306518,"neg","Social","Water quality"
"Kidney","Water quality","E. Coli_mean",0.00447719349533692,0.952837851737297,0.990292831306518,"pos","Social","Water quality"
"Kidney","Water quality","Electrical Conductivity_max",0.0488463626341071,0.492163310508901,0.820272184181502,"pos","Social","Water quality"
"Kidney","Water quality","Electrical Conductivity_mean",0.0322086570661698,0.650720411732316,0.929600588189023,"pos","Social","Water quality"
"Kidney","Water quality","Nitrate Nitrogen_max",0.105223793064778,0.138105918329752,0.345264795824381,"pos","Social","Water quality"
"Kidney","Water quality","Nitrate Nitrogen_mean",0.198388286034541,0.00486114674929345,0.0243057337464672,"pos","Social","Water quality"
"Leukaemia","Water quality","Chloride_max",0.0149726062766936,0.833332705034863,0.905648230738781,"pos","Social","Water quality"
"Leukaemia","Water quality","Chloride_mean",-0.0496916573633881,0.484693805959334,0.71724209027141,"neg","Social","Water quality"
"Leukaemia","Water quality","Dissolved Reactive Phosphorus_max",0.110031609829389,0.143712300511338,0.71724209027141,"pos","Social","Water quality"
"Leukaemia","Water quality","Dissolved Reactive Phosphorus_mean",0.0614781788053949,0.414949814620787,0.71724209027141,"pos","Social","Water quality"
"Leukaemia","Water quality","E. Coli_max",-0.00897260600792325,0.905648230738781,0.905648230738781,"neg","Social","Water quality"
"Leukaemia","Water quality","E. Coli_mean",-0.0756665707993267,0.316835724881507,0.71724209027141,"neg","Social","Water quality"
"Leukaemia","Water quality","Electrical Conductivity_max",-0.0477357768558339,0.502069463189987,0.71724209027141,"neg","Social","Water quality"
"Leukaemia","Water quality","Electrical Conductivity_mean",-0.0532330866343492,0.454073143252648,0.71724209027141,"neg","Social","Water quality"
"Leukaemia","Water quality","Nitrate Nitrogen_max",-0.0513891497439971,0.469879772528784,0.71724209027141,"neg","Social","Water quality"
"Leukaemia","Water quality","Nitrate Nitrogen_mean",-0.0141231446891782,0.842662176377752,0.905648230738781,"neg","Social","Water quality"
"Lung","Water quality","Chloride_max",0.0617121862426747,0.385339869674609,0.620638156195297,"pos","Social","Water quality"
"Lung","Water quality","Chloride_mean",0.134422107867661,0.0577327287587381,0.546766657287688,"pos","Social","Water quality"
"Lung","Water quality","Dissolved Reactive Phosphorus_max",0.0215480246393793,0.775265516230142,0.775265516230142,"pos","Social","Water quality"
"Lung","Water quality","Dissolved Reactive Phosphorus_mean",0.029539998510688,0.695485665559188,0.775265516230142,"pos","Social","Water quality"
"Lung","Water quality","E. Coli_max",0.105057081789787,0.164029997186307,0.546766657287688,"pos","Social","Water quality"
"Lung","Water quality","E. Coli_mean",-0.065583508635175,0.385786444245422,0.620638156195297,"neg","Social","Water quality"
"Lung","Water quality","Electrical Conductivity_max",-0.0241908714389232,0.733844487770565,0.775265516230142,"neg","Social","Water quality"
"Lung","Water quality","Electrical Conductivity_mean",-0.0555734329936829,0.434446709336708,0.620638156195297,"neg","Social","Water quality"
"Lung","Water quality","Nitrate Nitrogen_max",0.103835641355648,0.143409512179355,0.546766657287688,"pos","Social","Water quality"
"Lung","Water quality","Nitrate Nitrogen_mean",0.0593031347215066,0.404196134975659,0.620638156195297,"pos","Social","Water quality"
"Melanoma","Water quality","Chloride_max",-0.00236151402007007,0.973525014911322,0.978197926551599,"neg","Social","Water quality"
"Melanoma","Water quality","Chloride_mean",0.0504032390322972,0.478453437738386,0.978197926551599,"pos","Social","Water quality"
"Melanoma","Water quality","Dissolved Reactive Phosphorus_max",0.0187853599124711,0.803450369268726,0.978197926551599,"pos","Social","Water quality"
